Date(UTC),PRICE,TOKEN
2019-07-23,29.85049135107293,Binance (BNB)
2019-07-23,214.39908054979625,Ethereum (ETH)
2019-07-24,0.0119734241580206,Polygon (MATIC)
2019-07-24,209.54843324677387,Ethereum (ETH)
2019-07-24,28.549150311856103,Binance (BNB)
2019-07-25,29.331122114148386,Binance (BNB)
2019-07-25,221.7584020351885,Ethereum (ETH)
2019-07-25,0.0121921104025622,Polygon (MATIC)
2019-07-26,217.2855371056684,Ethereum (ETH)
2019-07-26,0.012745861413032,Polygon (MATIC)
2019-07-26,28.72152943038729,Binance (BNB)
2019-07-27,28.29439110235723,Binance (BNB)
2019-07-27,0.0119384007269288,Polygon (MATIC)
2019-07-27,213.7351851086985,Ethereum (ETH)
2019-07-28,209.27590052142327,Ethereum (ETH)
2019-07-28,0.0117580721625097,Polygon (MATIC)
2019-07-28,27.67725253350323,Binance (BNB)
2019-07-29,27.31445293000752,Binance (BNB)
2019-07-29,0.011436872586054,Polygon (MATIC)
2019-07-29,211.00902267394656,Ethereum (ETH)
2019-07-30,209.6708048153025,Ethereum (ETH)
2019-07-30,0.0114907702939708,Polygon (MATIC)
2019-07-30,26.759599620545465,Binance (BNB)
2019-07-31,27.583828667356475,Binance (BNB)
2019-07-31,214.55619051815108,Ethereum (ETH)
2019-07-31,0.0113577924866353,Polygon (MATIC)
2019-08-01,214.71684327058352,Ethereum (ETH)
2019-08-01,0.0106279775900759,Polygon (MATIC)
2019-08-01,28.19268423976225,Binance (BNB)
2019-08-02,0.01108968769799,Polygon (MATIC)
2019-08-02,218.11843374697645,Ethereum (ETH)
2019-08-02,28.13345597773252,Binance (BNB)
2019-08-03,221.8946353015196,Ethereum (ETH)
2019-08-03,27.80953661902341,Binance (BNB)
2019-08-03,0.0106354474417037,Polygon (MATIC)
2019-08-04,220.3705967448216,Ethereum (ETH)
2019-08-04,27.446609212987006,Binance (BNB)
2019-08-04,0.0102266102901387,Polygon (MATIC)
2019-08-05,230.57954610626527,Ethereum (ETH)
2019-08-05,27.8742080139685,Binance (BNB)
2019-08-05,0.0117039408724366,Polygon (MATIC)
2019-08-06,229.15742660812825,Ethereum (ETH)
2019-08-06,0.0153144227730792,Polygon (MATIC)
2019-08-06,27.69675006217441,Binance (BNB)
2019-08-07,0.0168790497499957,Polygon (MATIC)
2019-08-07,225.7186597342668,Ethereum (ETH)
2019-08-07,28.40537607927538,Binance (BNB)
2019-08-08,222.724831443318,Ethereum (ETH)
2019-08-08,30.63645922244554,Binance (BNB)
2019-08-08,0.0142773170397846,Polygon (MATIC)
2019-08-09,30.40668249467509,Binance (BNB)
2019-08-09,0.0122644166321723,Polygon (MATIC)
2019-08-09,212.95247219596385,Ethereum (ETH)
2019-08-10,29.46985492195325,Binance (BNB)
2019-08-10,208.46315312973067,Ethereum (ETH)
2019-08-10,0.0149270537106834,Polygon (MATIC)
2019-08-11,0.0164695277411534,Polygon (MATIC)
2019-08-11,29.86408848841225,Binance (BNB)
2019-08-11,211.424150275172,Ethereum (ETH)
2019-08-12,30.134279740502144,Binance (BNB)
2019-08-12,212.1997303425304,Ethereum (ETH)
2019-08-12,0.0170974389792367,Polygon (MATIC)
2019-08-13,0.016506564404594,Polygon (MATIC)
2019-08-13,29.765953194573903,Binance (BNB)
2019-08-13,208.7887353492288,Ethereum (ETH)
2019-08-14,201.35033536707985,Ethereum (ETH)
2019-08-14,28.231068763479986,Binance (BNB)
2019-08-14,0.0147604422264364,Polygon (MATIC)
2019-08-15,184.6912988469682,Ethereum (ETH)
2019-08-15,0.0146101497176314,Polygon (MATIC)
2019-08-15,27.32743269618919,Binance (BNB)
2019-08-16,0.0133271667219787,Polygon (MATIC)
2019-08-16,27.56025306972179,Binance (BNB)
2019-08-16,185.1518742185025,Ethereum (ETH)
2019-08-17,185.18124662803407,Ethereum (ETH)
2019-08-17,27.64062926485619,Binance (BNB)
2019-08-17,0.0140988421113785,Polygon (MATIC)
2019-08-18,0.0138785096348995,Polygon (MATIC)
2019-08-18,191.1028965738647,Ethereum (ETH)
2019-08-18,27.71079628547344,Binance (BNB)
2019-08-19,0.0154665320996621,Polygon (MATIC)
2019-08-19,199.20104848362573,Ethereum (ETH)
2019-08-19,28.618634438426383,Binance (BNB)
2019-08-20,198.2074109326508,Ethereum (ETH)
2019-08-20,28.20451424912657,Binance (BNB)
2019-08-20,0.0157304512289317,Polygon (MATIC)
2019-08-21,0.0154375524431387,Polygon (MATIC)
2019-08-21,187.74871538284395,Ethereum (ETH)
2019-08-21,27.098238448057742,Binance (BNB)
2019-08-22,26.92922686970344,Binance (BNB)
2019-08-22,189.0493808127267,Ethereum (ETH)
2019-08-22,0.0168750360359533,Polygon (MATIC)
2019-08-23,192.9665285664921,Ethereum (ETH)
2019-08-23,0.0154642571708776,Polygon (MATIC)
2019-08-23,27.115207281299444,Binance (BNB)
2019-08-24,190.5930107094644,Ethereum (ETH)
2019-08-24,0.0148222823346841,Polygon (MATIC)
2019-08-24,26.51368522412483,Binance (BNB)
2019-08-25,189.24041203513983,Ethereum (ETH)
2019-08-25,26.16799419842844,Binance (BNB)
2019-08-25,0.0136291628311369,Polygon (MATIC)
2019-08-26,26.34760835130431,Binance (BNB)
2019-08-26,189.68168928893024,Ethereum (ETH)
2019-08-26,0.0138838536982996,Polygon (MATIC)
2019-08-27,25.43853190794617,Binance (BNB)
2019-08-27,0.0142012199272382,Polygon (MATIC)
2019-08-27,187.2293063761011,Ethereum (ETH)
2019-08-28,25.02761295533062,Binance (BNB)
2019-08-28,183.35953613868944,Ethereum (ETH)
2019-08-28,0.0128930618269796,Polygon (MATIC)
2019-08-29,22.12451819089049,Binance (BNB)
2019-08-29,169.7297589472485,Ethereum (ETH)
2019-08-29,0.011679408692837,Polygon (MATIC)
2019-08-30,22.205717445014344,Binance (BNB)
2019-08-30,169.1589685448524,Ethereum (ETH)
2019-08-30,0.0123697766561543,Polygon (MATIC)
2019-08-31,169.51893591575526,Ethereum (ETH)
2019-08-31,0.0117957457467982,Polygon (MATIC)
2019-08-31,21.942590685720194,Binance (BNB)
2019-09-01,171.5608943514183,Ethereum (ETH)
2019-09-01,21.43150690387124,Binance (BNB)
2019-09-01,0.0121935026867596,Polygon (MATIC)
2019-09-02,173.81030829887783,Ethereum (ETH)
2019-09-02,21.934522807978407,Binance (BNB)
2019-09-02,0.0135960882148836,Polygon (MATIC)
2019-09-03,0.0143105946583362,Polygon (MATIC)
2019-09-03,22.562392263678365,Binance (BNB)
2019-09-03,179.00374271500309,Ethereum (ETH)
2019-09-04,21.92107399733638,Binance (BNB)
2019-09-04,0.0141116262326086,Polygon (MATIC)
2019-09-04,177.38846074696926,Ethereum (ETH)
2019-09-05,173.37531693105888,Ethereum (ETH)
2019-09-05,0.0148254447139584,Polygon (MATIC)
2019-09-05,22.12562457874878,Binance (BNB)
2019-09-06,22.54306042747747,Binance (BNB)
2019-09-06,0.013617082870747,Polygon (MATIC)
2019-09-06,174.2786443712346,Ethereum (ETH)
2019-09-07,0.0137318359262653,Polygon (MATIC)
2019-09-07,22.40665044102641,Binance (BNB)
2019-09-07,173.65638840832193,Ethereum (ETH)
2019-09-08,181.423762922888,Ethereum (ETH)
2019-09-08,0.0138378755810003,Polygon (MATIC)
2019-09-08,22.580799640766752,Binance (BNB)
2019-09-09,22.216769734340893,Binance (BNB)
2019-09-09,180.76467373931865,Ethereum (ETH)
2019-09-09,0.0141216086968004,Polygon (MATIC)
2019-09-10,22.094136638560823,Binance (BNB)
2019-09-10,0.0135166656610471,Polygon (MATIC)
2019-09-10,181.42726671012545,Ethereum (ETH)
2019-09-11,0.0131353608104967,Polygon (MATIC)
2019-09-11,21.286373001865893,Binance (BNB)
2019-09-11,178.79037324132395,Ethereum (ETH)
2019-09-12,0.0129009085389685,Polygon (MATIC)
2019-09-13,0.0129300438507063,Polygon (MATIC)
2019-09-13,179.8680693336717,Ethereum (ETH)
2019-09-13,20.8676279841516,Binance (BNB)
2019-09-14,183.70058808170188,Ethereum (ETH)
2019-09-14,0.0131033448110957,Polygon (MATIC)
2019-09-14,20.94166148663856,Binance (BNB)
2019-09-15,0.0128219361525036,Polygon (MATIC)
2019-09-15,188.9283770917006,Ethereum (ETH)
2019-09-15,20.80988341302433,Binance (BNB)
2019-09-16,20.392822478722056,Binance (BNB)
2019-09-16,193.6988068434213,Ethereum (ETH)
2019-09-16,0.0128864868541321,Polygon (MATIC)
2019-09-17,202.7575395995739,Ethereum (ETH)
2019-09-17,0.0134514832117047,Polygon (MATIC)
2019-09-17,20.738163840761647,Binance (BNB)
2019-09-18,213.0614014017413,Ethereum (ETH)
2019-09-18,0.01428246362198,Polygon (MATIC)
2019-09-18,22.04842104213622,Binance (BNB)
2019-09-19,211.77092441737608,Ethereum (ETH)
2019-09-19,21.19128025280997,Binance (BNB)
2019-09-19,0.0137238404614292,Polygon (MATIC)
2019-09-20,217.7406339943024,Ethereum (ETH)
2019-09-20,0.013622184629659,Polygon (MATIC)
2019-09-20,21.32937817110739,Binance (BNB)
2019-09-21,21.176278217604228,Binance (BNB)
2019-09-21,0.0133571911775273,Polygon (MATIC)
2019-09-21,217.69466888202885,Ethereum (ETH)
2019-09-22,20.54540684625865,Binance (BNB)
2019-09-22,211.43978822852165,Ethereum (ETH)
2019-09-22,0.0123313078651902,Polygon (MATIC)
2019-09-23,0.0122981177441456,Polygon (MATIC)
2019-09-23,208.45717862336213,Ethereum (ETH)
2019-09-23,19.93280130605433,Binance (BNB)
2019-09-24,18.55013527329796,Binance (BNB)
2019-09-24,191.01129206279256,Ethereum (ETH)
2019-09-24,0.0111817010167416,Polygon (MATIC)
2019-09-25,169.17268963228386,Ethereum (ETH)
2019-09-25,0.0110143473443913,Polygon (MATIC)
2019-09-25,15.848471945485024,Binance (BNB)
2019-09-26,15.711836008708604,Binance (BNB)
2019-09-26,167.50117845935932,Ethereum (ETH)
2019-09-26,0.010630801726516,Polygon (MATIC)
2019-09-27,167.68189118865644,Ethereum (ETH)
2019-09-27,0.0108364684658061,Polygon (MATIC)
2019-09-27,15.294066775052938,Binance (BNB)
2019-09-28,15.710838549671172,Binance (BNB)
2019-09-28,0.0111448869599909,Polygon (MATIC)
2019-09-28,174.34821916813613,Ethereum (ETH)
2019-09-29,0.0108912693465122,Polygon (MATIC)
2019-09-29,171.10650624912338,Ethereum (ETH)
2019-09-29,15.467690155210466,Binance (BNB)
2019-09-30,15.412591517404916,Binance (BNB)
2019-09-30,0.0108206437957614,Polygon (MATIC)
2019-09-30,173.78279432711923,Ethereum (ETH)
2019-10-01,0.0108328653722151,Polygon (MATIC)
2019-10-01,16.00953182010775,Binance (BNB)
2019-10-01,180.2612916885888,Ethereum (ETH)
2019-10-02,15.792232587191002,Binance (BNB)
2019-10-02,177.7640689207458,Ethereum (ETH)
2019-10-02,0.0108328653722151,Polygon (MATIC)
2019-10-03,15.771998804731052,Binance (BNB)
2019-10-03,0.0106663039077376,Polygon (MATIC)
2019-10-03,177.4655586129052,Ethereum (ETH)
2019-10-04,176.13774441676935,Ethereum (ETH)
2019-10-04,15.657167677860162,Binance (BNB)
2019-10-04,0.0106496425648518,Polygon (MATIC)
2019-10-05,176.44024089934598,Ethereum (ETH)
2019-10-05,0.0106405806369502,Polygon (MATIC)
2019-10-05,15.678820580349978,Binance (BNB)
2019-10-06,15.460936721451812,Binance (BNB)
2019-10-06,0.0103079012941939,Polygon (MATIC)
2019-10-06,174.98353112016525,Ethereum (ETH)
2019-10-07,176.64168877920247,Ethereum (ETH)
2019-10-07,15.631140605664095,Binance (BNB)
2019-10-07,0.0109003399079944,Polygon (MATIC)
2019-10-08,16.031214678130528,Binance (BNB)
2019-10-08,181.2421079628323,Ethereum (ETH)
2019-10-08,0.0123544141440898,Polygon (MATIC)
2019-10-09,17.06020231884441,Binance (BNB)
2019-10-09,186.1974992945357,Ethereum (ETH)
2019-10-09,0.0143435564239738,Polygon (MATIC)
2019-10-10,0.0161594251028991,Polygon (MATIC)
2019-10-10,191.8408152571105,Ethereum (ETH)
2019-10-10,17.488661373805563,Binance (BNB)
2019-10-11,16.986192810069312,Binance (BNB)
2019-10-11,186.0239729646468,Ethereum (ETH)
2019-10-11,0.0160651045831662,Polygon (MATIC)
2019-10-12,0.0155896075842147,Polygon (MATIC)
2019-10-12,17.101544939280945,Binance (BNB)
2019-10-12,183.3215963106828,Ethereum (ETH)
2019-10-13,0.0149764763818471,Polygon (MATIC)
2019-10-13,18.03945455416193,Binance (BNB)
2019-10-13,183.43264024661428,Ethereum (ETH)
2019-10-14,18.28837404374904,Binance (BNB)
2019-10-14,0.0152518360052,Polygon (MATIC)
2019-10-14,184.27711886879888,Ethereum (ETH)
2019-10-15,0.0143600977433232,Polygon (MATIC)
2019-10-15,183.82590268286404,Ethereum (ETH)
2019-10-15,18.655295106081784,Binance (BNB)
2019-10-16,177.76767831351106,Ethereum (ETH)
2019-10-16,18.08199200425466,Binance (BNB)
2019-10-16,0.0139199620936877,Polygon (MATIC)
2019-10-17,0.0142810019449776,Polygon (MATIC)
2019-10-17,18.40244611187824,Binance (BNB)
2019-10-17,176.68641092765696,Ethereum (ETH)
2019-10-18,0.0133547129403268,Polygon (MATIC)
2019-10-18,18.33002982405596,Binance (BNB)
2019-10-18,174.72193388522405,Ethereum (ETH)
2019-10-19,0.0138419623918567,Polygon (MATIC)
2019-10-19,18.299666152865004,Binance (BNB)
2019-10-19,174.18054721191,Ethereum (ETH)
2019-10-20,174.29882611585018,Ethereum (ETH)
2019-10-20,18.32613371493833,Binance (BNB)
2019-10-20,0.0138390922763787,Polygon (MATIC)
2019-10-21,18.3886017620079,Binance (BNB)
2019-10-21,0.0149006814903205,Polygon (MATIC)
2019-10-21,176.43140626391474,Ethereum (ETH)
2019-10-22,174.2770283300731,Ethereum (ETH)
2019-10-22,0.0145030589259838,Polygon (MATIC)
2019-10-22,18.511518071412592,Binance (BNB)
2019-10-23,17.482707856625872,Binance (BNB)
2019-10-23,165.37888193109353,Ethereum (ETH)
2019-10-23,0.0132623879300482,Polygon (MATIC)
2019-10-24,0.0135131542475347,Polygon (MATIC)
2019-10-24,162.5987697026092,Ethereum (ETH)
2019-10-24,16.857514705236387,Binance (BNB)
2019-10-25,0.0143434495731399,Polygon (MATIC)
2019-10-25,17.947698424217194,Binance (BNB)
2019-10-25,170.42680761536838,Ethereum (ETH)
2019-10-26,182.49560408851087,Ethereum (ETH)
2019-10-26,0.0135316090904563,Polygon (MATIC)
2019-10-26,18.75822501250109,Binance (BNB)
2019-10-27,182.2728586519415,Ethereum (ETH)
2019-10-27,19.089766292773,Binance (BNB)
2019-10-27,0.0140282804071721,Polygon (MATIC)
2019-10-28,0.014085966571279,Polygon (MATIC)
2019-10-28,183.78309632323283,Ethereum (ETH)
2019-10-28,20.21710309299101,Binance (BNB)
2019-10-29,20.613286633440737,Binance (BNB)
2019-10-29,186.754505655202,Ethereum (ETH)
2019-10-29,0.0140577601866456,Polygon (MATIC)
2019-10-30,0.0134144368828674,Polygon (MATIC)
2019-10-30,19.94467146812766,Binance (BNB)
2019-10-30,185.28292142050915,Ethereum (ETH)
2019-10-31,19.99664662783756,Binance (BNB)
2019-10-31,0.0135701223107885,Polygon (MATIC)
2019-10-31,182.8014353201908,Ethereum (ETH)
2019-11-01,19.92279445786857,Binance (BNB)
2019-11-01,181.910552328839,Ethereum (ETH)
2019-11-01,0.0137598572929024,Polygon (MATIC)
2019-11-02,183.52069277492555,Ethereum (ETH)
2019-11-02,0.0135559170029259,Polygon (MATIC)
2019-11-02,20.203475163772524,Binance (BNB)
2019-11-03,182.6067373480278,Ethereum (ETH)
2019-11-03,20.16891744376463,Binance (BNB)
2019-11-03,0.0135113411532479,Polygon (MATIC)
2019-11-04,184.4030412131825,Ethereum (ETH)
2019-11-04,20.53884781564073,Binance (BNB)
2019-11-04,0.0142970831479513,Polygon (MATIC)
2019-11-05,0.0147033105764737,Polygon (MATIC)
2019-11-05,187.52957406381745,Ethereum (ETH)
2019-11-05,20.662051592137747,Binance (BNB)
2019-11-06,0.0144344238363486,Polygon (MATIC)
2019-11-06,20.6620597824798,Binance (BNB)
2019-11-06,190.656416127263,Ethereum (ETH)
2019-11-07,20.395539528938208,Binance (BNB)
2019-11-07,0.0150923403163663,Polygon (MATIC)
2019-11-07,187.8887741327764,Ethereum (ETH)
2019-11-08,0.0143814843096825,Polygon (MATIC)
2019-11-08,19.93451198472715,Binance (BNB)
2019-11-08,185.04348305787207,Ethereum (ETH)
2019-11-09,0.0149159977231222,Polygon (MATIC)
2019-11-09,185.16277439370623,Ethereum (ETH)
2019-11-09,19.809083859228995,Binance (BNB)
2019-11-10,20.32759206107286,Binance (BNB)
2019-11-10,0.0157011829618339,Polygon (MATIC)
2019-11-10,188.55148713127303,Ethereum (ETH)
2019-11-11,187.9946732556084,Ethereum (ETH)
2019-11-11,20.286662151683025,Binance (BNB)
2019-11-11,0.0153766950241364,Polygon (MATIC)
2019-11-12,186.42215011217507,Ethereum (ETH)
2019-11-12,20.44469178529525,Binance (BNB)
2019-11-12,0.0148866486862273,Polygon (MATIC)
2019-11-13,0.0149317588668442,Polygon (MATIC)
2019-11-13,21.256651877509515,Binance (BNB)
2019-11-13,187.2173812560132,Ethereum (ETH)
2019-11-14,185.74209511831828,Ethereum (ETH)
2019-11-14,0.0144258880649523,Polygon (MATIC)
2019-11-14,21.21824141595202,Binance (BNB)
2019-11-15,182.3941130920843,Ethereum (ETH)
2019-11-15,20.69786442542278,Binance (BNB)
2019-11-15,0.0138262120927289,Polygon (MATIC)
2019-11-16,182.7613919643624,Ethereum (ETH)
2019-11-16,0.014382474206858,Polygon (MATIC)
2019-11-16,20.405600353928623,Binance (BNB)
2019-11-17,20.438218210903937,Binance (BNB)
2019-11-17,185.5779191428624,Ethereum (ETH)
2019-11-17,0.0143056882487471,Polygon (MATIC)
2019-11-18,19.80414199572794,Binance (BNB)
2019-11-18,0.0140147152829377,Polygon (MATIC)
2019-11-18,182.4939057918057,Ethereum (ETH)
2019-11-19,18.782836289771424,Binance (BNB)
2019-11-19,0.0148434061280681,Polygon (MATIC)
2019-11-19,176.28355519263758,Ethereum (ETH)
2019-11-20,176.4160180289315,Ethereum (ETH)
2019-11-20,0.0143166246962925,Polygon (MATIC)
2019-11-20,18.54007753940325,Binance (BNB)
2019-11-21,0.0142515838972164,Polygon (MATIC)
2019-11-21,168.61916656712157,Ethereum (ETH)
2019-11-21,17.40065358861406,Binance (BNB)
2019-11-22,0.0140308517675926,Polygon (MATIC)
2019-11-22,16.107318900197267,Binance (BNB)
2019-11-22,153.98372222448984,Ethereum (ETH)
2019-11-23,15.622496470296422,Binance (BNB)
2019-11-23,150.69701338568348,Ethereum (ETH)
2019-11-23,0.0166971786303828,Polygon (MATIC)
2019-11-24,148.0295692039563,Ethereum (ETH)
2019-11-24,15.831584229680988,Binance (BNB)
2019-11-24,0.0151144218115355,Polygon (MATIC)
2019-11-25,142.57719465370056,Ethereum (ETH)
2019-11-25,15.019492377350076,Binance (BNB)
2019-11-25,0.0201939385980433,Polygon (MATIC)
2019-11-26,0.0207717914378751,Polygon (MATIC)
2019-11-26,147.28589631990647,Ethereum (ETH)
2019-11-26,15.429295142852478,Binance (BNB)
2019-11-27,15.559213925215571,Binance (BNB)
2019-11-27,149.3735104133685,Ethereum (ETH)
2019-11-27,0.0244200149934185,Polygon (MATIC)
2019-11-28,15.9067368039409,Binance (BNB)
2019-11-28,0.022733853229903,Polygon (MATIC)
2019-11-28,153.08671201728285,Ethereum (ETH)
2019-11-29,0.0244949776581233,Polygon (MATIC)
2019-11-29,15.991158345692131,Binance (BNB)
2019-11-29,154.60062635216516,Ethereum (ETH)
2019-11-30,154.09327799196228,Ethereum (ETH)
2019-11-30,0.0286540248754292,Polygon (MATIC)
2019-11-30,15.990149390686073,Binance (BNB)
2019-12-01,150.7749569014983,Ethereum (ETH)
2019-12-01,0.0264357194237026,Polygon (MATIC)
2019-12-01,15.440166135230893,Binance (BNB)
2019-12-02,15.430729167123031,Binance (BNB)
2019-12-02,150.4874988272983,Ethereum (ETH)
2019-12-02,0.0263549574388102,Polygon (MATIC)
2019-12-03,15.371078211834964,Binance (BNB)
2019-12-03,0.0292831642848009,Polygon (MATIC)
2019-12-03,149.22353175860138,Ethereum (ETH)
2019-12-04,0.0319070888617193,Polygon (MATIC)
2019-12-04,147.4014828825972,Ethereum (ETH)
2019-12-04,15.32866906759408,Binance (BNB)
2019-12-05,147.21133841506017,Ethereum (ETH)
2019-12-05,0.033049897865126,Polygon (MATIC)
2019-12-05,15.464289697591012,Binance (BNB)
2019-12-06,0.0411866664358874,Polygon (MATIC)
2019-12-06,15.55406357890103,Binance (BNB)
2019-12-06,148.01711336293758,Ethereum (ETH)
2019-12-07,149.11151592480212,Ethereum (ETH)
2019-12-07,15.74278058727101,Binance (BNB)
2019-12-07,0.0388813893538436,Polygon (MATIC)
2019-12-08,0.0413667286170375,Polygon (MATIC)
2019-12-08,150.37783714546111,Ethereum (ETH)
2019-12-08,15.726984225780486,Binance (BNB)
2019-12-09,150.14503464880383,Ethereum (ETH)
2019-12-09,0.0340169021330383,Polygon (MATIC)
2019-12-09,15.63693820375957,Binance (BNB)
2019-12-10,15.03424483789389,Binance (BNB)
2019-12-10,0.0173198743046173,Polygon (MATIC)
2019-12-10,146.94437485044787,Ethereum (ETH)
2019-12-11,145.07458136800344,Ethereum (ETH)
2019-12-11,14.826492417006452,Binance (BNB)
2019-12-11,0.0178429948062304,Polygon (MATIC)
2019-12-12,14.638370824053265,Binance (BNB)
2019-12-12,143.7592460508677,Ethereum (ETH)
2019-12-12,0.0157413666833395,Polygon (MATIC)
2019-12-13,14.839055539218318,Binance (BNB)
2019-12-13,0.0159857860819322,Polygon (MATIC)
2019-12-13,145.18803459525927,Ethereum (ETH)
2019-12-14,144.5720681308778,Ethereum (ETH)
2019-12-14,0.0136412422406136,Polygon (MATIC)
2019-12-14,14.755175554557333,Binance (BNB)
2019-12-15,0.0142168107666071,Polygon (MATIC)
2019-12-15,14.518087467689488,Binance (BNB)
2019-12-15,144.2001723061516,Ethereum (ETH)
2019-12-16,0.0132249816581189,Polygon (MATIC)
2019-12-16,140.27989500768,Ethereum (ETH)
2019-12-16,14.161606571357067,Binance (BNB)
2019-12-17,0.0120780992942921,Polygon (MATIC)
2019-12-17,12.887386459630696,Binance (BNB)
2019-12-17,129.03538385411122,Ethereum (ETH)
2019-12-18,125.06130899505744,Ethereum (ETH)
2019-12-18,0.0126711611182676,Polygon (MATIC)
2019-12-18,12.814393087128984,Binance (BNB)
2019-12-19,13.284509771072049,Binance (BNB)
2019-12-19,128.04986903697787,Ethereum (ETH)
2019-12-19,0.013102509002781,Polygon (MATIC)
2019-12-20,13.416376201842084,Binance (BNB)
2019-12-20,128.08075628870998,Ethereum (ETH)
2019-12-20,0.0154386388504638,Polygon (MATIC)
2019-12-21,128.11867014623948,Ethereum (ETH)
2019-12-21,13.440049260217428,Binance (BNB)
2019-12-21,0.0180105334727005,Polygon (MATIC)
2019-12-22,130.6831485584098,Ethereum (ETH)
2019-12-22,13.590351170507844,Binance (BNB)
2019-12-22,0.0161809035248441,Polygon (MATIC)
2019-12-23,0.0150279403659943,Polygon (MATIC)
2019-12-23,132.89601519409905,Ethereum (ETH)
2019-12-23,13.807564014360914,Binance (BNB)
2019-12-24,13.436739687312956,Binance (BNB)
2019-12-24,128.51175331454627,Ethereum (ETH)
2019-12-24,0.0161633092985636,Polygon (MATIC)
2019-12-25,13.24046889813417,Binance (BNB)
2019-12-25,126.17247510131764,Ethereum (ETH)
2019-12-25,0.0156293328803583,Polygon (MATIC)
2019-12-26,13.251315406413626,Binance (BNB)
2019-12-26,0.01558260234161,Polygon (MATIC)
2019-12-26,126.26727688322534,Ethereum (ETH)
2019-12-27,0.0152483591836852,Polygon (MATIC)
2019-12-27,13.16524653132403,Binance (BNB)
2019-12-27,125.29013405333572,Ethereum (ETH)
2019-12-28,13.54573595114342,Binance (BNB)
2019-12-28,0.01496191112105,Polygon (MATIC)
2019-12-28,127.97686562751512,Ethereum (ETH)
2019-12-29,13.891052751689305,Binance (BNB)
2019-12-29,131.3709770770773,Ethereum (ETH)
2019-12-29,0.0147395351311734,Polygon (MATIC)
2019-12-30,0.0142741458909642,Polygon (MATIC)
2019-12-30,14.126530361189593,Binance (BNB)
2019-12-30,133.556658992612,Ethereum (ETH)
2019-12-31,0.0137645339239059,Polygon (MATIC)
2019-12-31,13.838670903118896,Binance (BNB)
2019-12-31,131.28791536558762,Ethereum (ETH)
2020-01-01,13.881685752934212,Binance (BNB)
2020-01-01,132.0437909339074,Ethereum (ETH)
2020-01-01,0.0149223048902835,Polygon (MATIC)
2020-01-02,0.0146465666455979,Polygon (MATIC)
2020-01-02,130.5917603599261,Ethereum (ETH)
2020-01-02,13.543318274341685,Binance (BNB)
2020-01-03,0.0151129698513696,Polygon (MATIC)
2020-01-03,13.536035250840897,Binance (BNB)
2020-01-03,131.3467440619979,Ethereum (ETH)
2020-01-04,13.785784964678102,Binance (BNB)
2020-01-04,134.36680412470875,Ethereum (ETH)
2020-01-04,0.0148496900586856,Polygon (MATIC)
2020-01-05,137.07754335374918,Ethereum (ETH)
2020-01-05,14.173566978580306,Binance (BNB)
2020-01-05,0.014803127027605,Polygon (MATIC)
2020-01-06,141.30062692528983,Ethereum (ETH)
2020-01-06,14.634866594366798,Binance (BNB)
2020-01-06,0.0155310902992317,Polygon (MATIC)
2020-01-07,0.0150602828849849,Polygon (MATIC)
2020-01-07,14.921098348215224,Binance (BNB)
2020-01-07,143.21821764084595,Ethereum (ETH)
2020-01-08,142.70879909992271,Ethereum (ETH)
2020-01-08,0.0149439179281962,Polygon (MATIC)
2020-01-08,14.828319225879154,Binance (BNB)
2020-01-09,138.89219670491815,Ethereum (ETH)
2020-01-09,0.0145723535781544,Polygon (MATIC)
2020-01-09,14.458614863337704,Binance (BNB)
2020-01-10,14.592415649029997,Binance (BNB)
2020-01-10,0.0148930481307276,Polygon (MATIC)
2020-01-10,139.79340896911404,Ethereum (ETH)
2020-01-11,15.062729208454863,Binance (BNB)
2020-01-11,144.65273517256114,Ethereum (ETH)
2020-01-11,0.0147643897094802,Polygon (MATIC)
2020-01-12,145.37918389364273,Ethereum (ETH)
2020-01-12,15.351726573052634,Binance (BNB)
2020-01-12,0.0149737028279831,Polygon (MATIC)
2020-01-13,0.0154711618843405,Polygon (MATIC)
2020-01-13,144.4901466099121,Ethereum (ETH)
2020-01-13,15.170162615451074,Binance (BNB)
2020-01-14,15.904339017495204,Binance (BNB)
2020-01-14,154.4868946367321,Ethereum (ETH)
2020-01-14,0.01568499609329,Polygon (MATIC)
2020-01-15,164.62365505081507,Ethereum (ETH)
2020-01-15,0.0162945986177531,Polygon (MATIC)
2020-01-15,17.250460915717593,Binance (BNB)
2020-01-16,162.33619238208186,Ethereum (ETH)
2020-01-16,0.0160431585663528,Polygon (MATIC)
2020-01-16,16.84974721455498,Binance (BNB)
2020-01-17,168.84964986457797,Ethereum (ETH)
2020-01-17,0.0187303478878188,Polygon (MATIC)
2020-01-17,17.871413079047745,Binance (BNB)
2020-01-18,172.39277025415538,Ethereum (ETH)
2020-01-18,0.0174409922985088,Polygon (MATIC)
2020-01-18,17.91923684198381,Binance (BNB)
2020-01-19,170.42641693286654,Ethereum (ETH)
2020-01-19,17.586603509023345,Binance (BNB)
2020-01-19,0.0163716954834913,Polygon (MATIC)
2020-01-20,0.0168477457833167,Polygon (MATIC)
2020-01-20,17.28277742912877,Binance (BNB)
2020-01-20,166.16957520576432,Ethereum (ETH)
2020-01-21,0.0171375322869907,Polygon (MATIC)
2020-01-21,17.681698961257716,Binance (BNB)
