Date(UTC),send_amount,stable,tvl
2019-05-23T00:00:00+00:00,0.0,FRAX,0.0
2019-05-23T00:00:00+00:00,30040385.93767913,Other,-439628.0699999996
2019-05-23T00:00:00+00:00,40340859.89369299,USDC,-25365.970000000016
2019-05-23T00:00:00+00:00,156993097.5323105,USDT,0.0
2019-05-24T00:00:00+00:00,48836350.02867194,USDC,134143.74999999988
2019-05-24T00:00:00+00:00,515065402.20313084,USDT,100000000.0
2019-05-24T00:00:00+00:00,53695555.596436836,Other,-748787.1499999999
2019-05-24T00:00:00+00:00,0.0,BUSD,0.0
2019-05-24T00:00:00+00:00,0.0,DAI,0.0
2019-05-24T00:00:00+00:00,0.0,FRAX,0.0
2019-05-25T00:00:00+00:00,0.0,BUSD,0.0
2019-05-25T00:00:00+00:00,0.0,DAI,0.0
2019-05-25T00:00:00+00:00,0.0,FRAX,0.0
2019-05-25T00:00:00+00:00,7845979.872391247,Other,-583888.06
2019-05-25T00:00:00+00:00,24884676.960729815,USDC,1835816.99
2019-05-25T00:00:00+00:00,96342297.51855682,USDT,0.0
2019-05-26T00:00:00+00:00,93303992.38594912,USDT,0.0
2019-05-26T00:00:00+00:00,28960616.089089036,USDC,488925.27999999997
2019-05-26T00:00:00+00:00,24596842.38024535,Other,105899.78000000001
2019-05-26T00:00:00+00:00,0.0,DAI,0.0
2019-05-26T00:00:00+00:00,0.0,BUSD,0.0
2019-05-26T00:00:00+00:00,0.0,FRAX,0.0
2019-05-27T00:00:00+00:00,0.0,BUSD,0.0
2019-05-27T00:00:00+00:00,0.0,DAI,0.0
2019-05-27T00:00:00+00:00,0.0,FRAX,0.0
2019-05-27T00:00:00+00:00,55358415.62324351,Other,-6093000.46
2019-05-27T00:00:00+00:00,64192525.372949034,USDC,-804942.38
2019-05-27T00:00:00+00:00,179473350.90476102,USDT,0.0
2019-05-28T00:00:00+00:00,172744673.41007107,USDT,0.0
2019-05-28T00:00:00+00:00,49400495.25567789,USDC,-681280.57
2019-05-28T00:00:00+00:00,59677517.013165146,Other,1722921.5700000005
2019-05-28T00:00:00+00:00,0.0,FRAX,0.0
2019-05-28T00:00:00+00:00,0.0,DAI,0.0
2019-05-28T00:00:00+00:00,0.0,BUSD,0.0
2019-05-29T00:00:00+00:00,0.0,BUSD,0.0
2019-05-29T00:00:00+00:00,0.0,DAI,0.0
2019-05-29T00:00:00+00:00,0.0,FRAX,0.0
2019-05-29T00:00:00+00:00,53735863.04153369,Other,2970350.5300000003
2019-05-29T00:00:00+00:00,52822033.14464579,USDC,-1972737.62
2019-05-29T00:00:00+00:00,335952394.72324216,USDT,150000000.0
2019-05-30T00:00:00+00:00,169154425.42905357,USDT,0.0
2019-05-30T00:00:00+00:00,246029308.60792312,USDC,-18885771.699999996
2019-05-30T00:00:00+00:00,64904555.44470228,Other,-10870312.489999998
2019-05-30T00:00:00+00:00,0.0,FRAX,0.0
2019-05-30T00:00:00+00:00,0.0,DAI,0.0
2019-05-30T00:00:00+00:00,0.0,BUSD,0.0
2019-05-31T00:00:00+00:00,0.0,BUSD,0.0
2019-05-31T00:00:00+00:00,0.0,DAI,0.0
2019-05-31T00:00:00+00:00,0.0,FRAX,0.0
2019-05-31T00:00:00+00:00,120264134.37586716,Other,10071478.43
2019-05-31T00:00:00+00:00,90422987.78182508,USDC,-6250350.429999998
2019-05-31T00:00:00+00:00,220243514.719808,USDT,0.0
2019-06-01T00:00:00+00:00,22991657.705700036,USDC,302389.87
2019-06-01T00:00:00+00:00,119004273.69880399,USDT,0.0
2019-06-01T00:00:00+00:00,42788328.19069427,Other,1437430.84
2019-06-01T00:00:00+00:00,0.0,DAI,0.0
2019-06-01T00:00:00+00:00,0.0,FRAX,0.0
2019-06-01T00:00:00+00:00,0.0,BUSD,0.0
2019-06-02T00:00:00+00:00,0.0,BUSD,0.0
2019-06-02T00:00:00+00:00,0.0,DAI,0.0
2019-06-02T00:00:00+00:00,0.0,FRAX,0.0
2019-06-02T00:00:00+00:00,5268320.330470686,Other,0.0
2019-06-02T00:00:00+00:00,12226635.57664805,USDC,-19345.3
2019-06-02T00:00:00+00:00,74560350.41821393,USDT,0.0
2019-06-03T00:00:00+00:00,44212996.504834004,Other,-2348334.5799999987
2019-06-03T00:00:00+00:00,165344537.6228491,USDT,0.0
2019-06-03T00:00:00+00:00,38545669.97386796,USDC,598114.68
2019-06-03T00:00:00+00:00,0.0,FRAX,0.0
2019-06-03T00:00:00+00:00,0.0,DAI,0.0
2019-06-03T00:00:00+00:00,0.0,BUSD,0.0
2019-06-04T00:00:00+00:00,0.0,BUSD,0.0
2019-06-04T00:00:00+00:00,0.0,DAI,0.0
2019-06-04T00:00:00+00:00,0.0,FRAX,0.0
2019-06-04T00:00:00+00:00,48393203.913403474,Other,676093.7500000001
2019-06-04T00:00:00+00:00,55540816.835748024,USDC,867028.33
2019-06-04T00:00:00+00:00,250255743.50226405,USDT,0.0
2019-06-05T00:00:00+00:00,44677950.02573381,USDC,2314399.3200000003
2019-06-05T00:00:00+00:00,56689114.39600803,Other,-203053.13000000105
2019-06-05T00:00:00+00:00,203570660.1053309,USDT,0.0
2019-06-05T00:00:00+00:00,0.0,FRAX,0.0
2019-06-05T00:00:00+00:00,0.0,BUSD,0.0
2019-06-05T00:00:00+00:00,0.0,DAI,0.0
2019-06-06T00:00:00+00:00,0.0,BUSD,0.0
2019-06-06T00:00:00+00:00,0.0,DAI,0.0
2019-06-06T00:00:00+00:00,0.0,FRAX,0.0
2019-06-06T00:00:00+00:00,63880819.88931522,Other,8489796.59
2019-06-06T00:00:00+00:00,48936743.21431399,USDC,721804.76
2019-06-06T00:00:00+00:00,512611056.47060305,USDT,0.0
2019-06-07T00:00:00+00:00,89692367.82533242,USDT,0.0
2019-06-07T00:00:00+00:00,38089337.447479986,USDC,62757.22
2019-06-07T00:00:00+00:00,58609301.610955074,Other,7319411.03
2019-06-07T00:00:00+00:00,0.0,DAI,0.0
2019-06-07T00:00:00+00:00,0.0,BUSD,0.0
2019-06-07T00:00:00+00:00,0.0,FRAX,0.0
2019-06-08T00:00:00+00:00,0.0,BUSD,0.0
2019-06-08T00:00:00+00:00,0.0,DAI,0.0
2019-06-08T00:00:00+00:00,0.0,FRAX,0.0
2019-06-08T00:00:00+00:00,11456453.900962109,Other,0.0
2019-06-08T00:00:00+00:00,13802620.665039983,USDC,-34464.3
2019-06-08T00:00:00+00:00,59391942.51142808,USDT,0.0
2019-06-09T00:00:00+00:00,13508355.345351987,USDC,-9258.1
2019-06-09T00:00:00+00:00,77511901.93160796,USDT,0.0
2019-06-09T00:00:00+00:00,10115888.835461335,Other,0.0
2019-06-09T00:00:00+00:00,0.0,FRAX,0.0
2019-06-09T00:00:00+00:00,0.0,DAI,0.0
2019-06-09T00:00:00+00:00,0.0,BUSD,0.0
2019-06-10T00:00:00+00:00,110608059.61703251,USDC,2339388.08
2019-06-10T00:00:00+00:00,219656965.42509,USDT,0.0
2019-06-10T00:00:00+00:00,89799809.37929106,Other,-2736215.329999999
2019-06-10T00:00:00+00:00,0.0,BUSD,0.0
2019-06-10T00:00:00+00:00,0.0,DAI,0.0
2019-06-10T00:00:00+00:00,0.0,FRAX,0.0
2019-06-11T00:00:00+00:00,0.0,BUSD,0.0
2019-06-11T00:00:00+00:00,0.0,DAI,0.0
2019-06-11T00:00:00+00:00,0.0,FRAX,0.0
2019-06-11T00:00:00+00:00,62401763.59809191,Other,-5305924.280000001
2019-06-11T00:00:00+00:00,39891588.331394926,USDC,-368960.97
2019-06-11T00:00:00+00:00,357137300.2866018,USDT,150000000.0
2019-06-12T00:00:00+00:00,254568322.82943454,USDT,0.0
2019-06-12T00:00:00+00:00,67997344.270703,USDC,978651.4400000001
2019-06-12T00:00:00+00:00,101009320.94669688,Other,8525137.88
2019-06-12T00:00:00+00:00,0.0,FRAX,0.0
2019-06-12T00:00:00+00:00,0.0,DAI,0.0
2019-06-12T00:00:00+00:00,0.0,BUSD,0.0
2019-06-13T00:00:00+00:00,0.0,BUSD,0.0
2019-06-13T00:00:00+00:00,0.0,DAI,0.0
2019-06-13T00:00:00+00:00,0.0,FRAX,0.0
2019-06-13T00:00:00+00:00,81557129.1679161,Other,-5776944.88
2019-06-13T00:00:00+00:00,99078464.88079123,USDC,2679930.4699999997
2019-06-13T00:00:00+00:00,240714179.01829097,USDT,0.0
2019-06-14T00:00:00+00:00,176083015.3399641,USDT,0.0
2019-06-14T00:00:00+00:00,44583248.13847419,USDC,5022557.69
2019-06-14T00:00:00+00:00,56436758.696650505,Other,7573496.720000001
2019-06-14T00:00:00+00:00,0.0,DAI,0.0
2019-06-14T00:00:00+00:00,0.0,BUSD,0.0
2019-06-14T00:00:00+00:00,0.0,FRAX,0.0
2019-06-15T00:00:00+00:00,0.0,BUSD,0.0
2019-06-15T00:00:00+00:00,0.0,DAI,0.0
2019-06-15T00:00:00+00:00,0.0,FRAX,0.0
2019-06-15T00:00:00+00:00,27050925.37147886,Other,3522212.44
2019-06-15T00:00:00+00:00,27067271.53513504,USDC,425356.5
2019-06-15T00:00:00+00:00,174728548.21518573,USDT,0.0
2019-06-16T00:00:00+00:00,0.0,FRAX,0.0
2019-06-16T00:00:00+00:00,305101833.9071149,USDT,100000000.0
2019-06-16T00:00:00+00:00,51882189.869848266,USDC,-499601.37
2019-06-16T00:00:00+00:00,0.0,DAI,0.0
2019-06-16T00:00:00+00:00,0.0,BUSD,0.0
2019-06-16T00:00:00+00:00,14037023.56049186,Other,-118295.35
2019-06-17T00:00:00+00:00,60414917.663632035,USDC,-1643159.9400000002
2019-06-17T00:00:00+00:00,0.0,BUSD,0.0
2019-06-17T00:00:00+00:00,0.0,DAI,0.0
2019-06-17T00:00:00+00:00,0.0,FRAX,0.0
2019-06-17T00:00:00+00:00,88543924.07923442,Other,-11457511.18
2019-06-17T00:00:00+00:00,292897910.63267154,USDT,0.0
2019-06-18T00:00:00+00:00,47014673.68288998,USDC,-403374.9499999998
2019-06-18T00:00:00+00:00,169041280.1372475,USDT,0.0
2019-06-18T00:00:00+00:00,118131457.85430686,Other,4681944.040000001
2019-06-18T00:00:00+00:00,0.0,FRAX,0.0
2019-06-18T00:00:00+00:00,0.0,DAI,0.0
2019-06-18T00:00:00+00:00,0.0,BUSD,0.0
2019-06-19T00:00:00+00:00,0.0,BUSD,0.0
2019-06-19T00:00:00+00:00,0.0,DAI,0.0
2019-06-19T00:00:00+00:00,0.0,FRAX,0.0
2019-06-19T00:00:00+00:00,33320207.236708425,Other,-6884683.2
2019-06-19T00:00:00+00:00,66861801.59744129,USDC,-777581.3500000001
2019-06-19T00:00:00+00:00,133354681.69320747,USDT,0.0
2019-06-20T00:00:00+00:00,198064930.7724265,USDT,0.0
2019-06-20T00:00:00+00:00,81435680.81050293,USDC,801043.3999999994
2019-06-20T00:00:00+00:00,13926992.119876532,Other,-2746208.49
2019-06-20T00:00:00+00:00,0.0,DAI,0.0
2019-06-20T00:00:00+00:00,0.0,BUSD,0.0
2019-06-20T00:00:00+00:00,0.0,FRAX,0.0
2019-06-21T00:00:00+00:00,0.0,BUSD,0.0
2019-06-21T00:00:00+00:00,0.0,DAI,0.0
2019-06-21T00:00:00+00:00,0.0,FRAX,0.0
2019-06-21T00:00:00+00:00,37865652.83474054,Other,1021615.7799999998
2019-06-21T00:00:00+00:00,114035218.29867308,USDC,-3475951.5399999996
2019-06-21T00:00:00+00:00,284787431.53718364,USDT,100000000.0
2019-06-22T00:00:00+00:00,64391736.63667672,USDC,-515717.32
2019-06-22T00:00:00+00:00,239955847.5974839,USDT,0.0
2019-06-22T00:00:00+00:00,26996980.009374093,Other,-218084.94
2019-06-22T00:00:00+00:00,0.0,FRAX,0.0
2019-06-22T00:00:00+00:00,0.0,DAI,0.0
2019-06-22T00:00:00+00:00,0.0,BUSD,0.0
2019-06-23T00:00:00+00:00,0.0,BUSD,0.0
2019-06-23T00:00:00+00:00,0.0,DAI,0.0
2019-06-23T00:00:00+00:00,0.0,FRAX,0.0
2019-06-23T00:00:00+00:00,20047093.54374287,Other,-103470.57
2019-06-23T00:00:00+00:00,64637411.562355965,USDC,1474543.08
2019-06-23T00:00:00+00:00,134741461.61236006,USDT,0.0
2019-06-24T00:00:00+00:00,182907693.2705782,USDT,0.0
2019-06-24T00:00:00+00:00,79128447.93821795,USDC,1665609.0799999996
2019-06-24T00:00:00+00:00,84718067.57994246,Other,-10568601.050000003
2019-06-24T00:00:00+00:00,0.0,FRAX,0.0
2019-06-24T00:00:00+00:00,0.0,DAI,0.0
2019-06-24T00:00:00+00:00,0.0,BUSD,0.0
2019-06-25T00:00:00+00:00,0.0,BUSD,0.0
2019-06-25T00:00:00+00:00,0.0,DAI,0.0
2019-06-25T00:00:00+00:00,0.0,FRAX,0.0
2019-06-25T00:00:00+00:00,77487338.90239398,Other,2408959.1399999997
2019-06-25T00:00:00+00:00,110931157.09929475,USDC,-1221049.7799999998
2019-06-25T00:00:00+00:00,177636895.63310912,USDT,0.0
2019-06-26T00:00:00+00:00,136434668.96388498,USDC,9041236.67
2019-06-26T00:00:00+00:00,97190055.03464971,Other,-11212094.39
2019-06-26T00:00:00+00:00,159986698.39255655,USDT,0.0
2019-06-26T00:00:00+00:00,0.0,DAI,0.0
2019-06-26T00:00:00+00:00,0.0,BUSD,0.0
2019-06-26T00:00:00+00:00,0.0,FRAX,0.0
2019-06-27T00:00:00+00:00,0.0,BUSD,0.0
2019-06-27T00:00:00+00:00,0.0,DAI,0.0
2019-06-27T00:00:00+00:00,0.0,FRAX,0.0
2019-06-27T00:00:00+00:00,95945052.3131761,Other,8020649.739999999
2019-06-27T00:00:00+00:00,153239412.59589106,USDC,6298585.35
2019-06-27T00:00:00+00:00,239619731.42577383,USDT,0.0
2019-06-28T00:00:00+00:00,251435000.2106195,USDT,0.0
2019-06-28T00:00:00+00:00,112811914.55627511,USDC,3143806.2499999995
2019-06-28T00:00:00+00:00,172916519.21548495,Other,11975918.389999999
2019-06-28T00:00:00+00:00,0.0,FRAX,0.0
2019-06-28T00:00:00+00:00,0.0,DAI,0.0
2019-06-28T00:00:00+00:00,0.0,BUSD,0.0
2019-06-29T00:00:00+00:00,0.0,BUSD,0.0
2019-06-29T00:00:00+00:00,0.0,DAI,0.0
2019-06-29T00:00:00+00:00,0.0,FRAX,0.0
2019-06-29T00:00:00+00:00,25156692.148008503,Other,-215092.36
2019-06-29T00:00:00+00:00,66903737.77036618,USDC,2736826.9
2019-06-29T00:00:00+00:00,181910586.70293495,USDT,0.0
2019-06-30T00:00:00+00:00,153208645.86248642,USDT,0.0
2019-06-30T00:00:00+00:00,32194911.860634983,USDC,36388.9
2019-06-30T00:00:00+00:00,10926883.6393788,Other,-216309.5
2019-06-30T00:00:00+00:00,0.0,FRAX,0.0
2019-06-30T00:00:00+00:00,0.0,DAI,0.0
2019-06-30T00:00:00+00:00,0.0,BUSD,0.0
2019-07-01T00:00:00+00:00,0.0,BUSD,0.0
2019-07-01T00:00:00+00:00,0.0,DAI,0.0
2019-07-01T00:00:00+00:00,0.0,FRAX,0.0
2019-07-01T00:00:00+00:00,104117227.98525457,Other,-16584044.55
2019-07-01T00:00:00+00:00,100360019.73016423,USDC,1374710.4699999993
2019-07-01T00:00:00+00:00,314076267.27467597,USDT,100000000.0
2019-07-02T00:00:00+00:00,194549815.90246317,USDT,0.0
2019-07-02T00:00:00+00:00,79801891.14588995,USDC,3156819.63
2019-07-02T00:00:00+00:00,89140814.40611325,Other,4918741.33
2019-07-02T00:00:00+00:00,0.0,FRAX,0.0
2019-07-02T00:00:00+00:00,0.0,DAI,0.0
2019-07-02T00:00:00+00:00,0.0,BUSD,0.0
2019-07-03T00:00:00+00:00,0.0,BUSD,0.0
2019-07-03T00:00:00+00:00,0.0,DAI,0.0
2019-07-03T00:00:00+00:00,0.0,FRAX,0.0
2019-07-03T00:00:00+00:00,84645299.32513033,Other,4275936.909999998
2019-07-03T00:00:00+00:00,140738083.16982907,USDC,-3449760.7600000002
2019-07-03T00:00:00+00:00,246670978.48823318,USDT,0.0
2019-07-04T00:00:00+00:00,59846005.66890392,USDC,-76582.04
2019-07-04T00:00:00+00:00,25713377.399404157,Other,-1176710.59
2019-07-04T00:00:00+00:00,633220096.0976902,USDT,100000000.0
2019-07-04T00:00:00+00:00,0.0,DAI,0.0
2019-07-04T00:00:00+00:00,0.0,BUSD,0.0
2019-07-04T00:00:00+00:00,0.0,FRAX,0.0
2019-07-05T00:00:00+00:00,0.0,BUSD,0.0
2019-07-05T00:00:00+00:00,0.0,DAI,0.0
2019-07-05T00:00:00+00:00,0.0,FRAX,0.0
2019-07-05T00:00:00+00:00,59563443.01529036,Other,3712618.1800000006
2019-07-05T00:00:00+00:00,61038437.06648991,USDC,1097073.59
2019-07-05T00:00:00+00:00,344501072.4754385,USDT,0.0
2019-07-06T00:00:00+00:00,293070778.7868643,USDT,0.0
2019-07-06T00:00:00+00:00,41492615.37582496,USDC,1579806.22
2019-07-06T00:00:00+00:00,15044777.72504117,Other,-109982.0
2019-07-06T00:00:00+00:00,0.0,FRAX,0.0
2019-07-06T00:00:00+00:00,0.0,DAI,0.0
2019-07-06T00:00:00+00:00,0.0,BUSD,0.0
2019-07-07T00:00:00+00:00,0.0,BUSD,0.0
2019-07-07T00:00:00+00:00,0.0,DAI,0.0
2019-07-07T00:00:00+00:00,0.0,FRAX,0.0
2019-07-07T00:00:00+00:00,10173209.967287846,Other,-103324.0
2019-07-07T00:00:00+00:00,21482703.325941954,USDC,-15449.0
2019-07-07T00:00:00+00:00,200454867.55964822,USDT,0.0
2019-07-08T00:00:00+00:00,156340687.6609486,USDC,7001066.99
2019-07-08T00:00:00+00:00,63586751.52613467,Other,-9970478.22
2019-07-08T00:00:00+00:00,637239618.1902646,USDT,100000000.0
2019-07-08T00:00:00+00:00,0.0,DAI,0.0
2019-07-08T00:00:00+00:00,0.0,BUSD,0.0
2019-07-08T00:00:00+00:00,0.0,FRAX,0.0
2019-07-09T00:00:00+00:00,0.0,BUSD,0.0
2019-07-09T00:00:00+00:00,0.0,DAI,0.0
2019-07-09T00:00:00+00:00,0.0,FRAX,0.0
2019-07-09T00:00:00+00:00,144588180.5227735,Other,-11357563.680000002
2019-07-09T00:00:00+00:00,169938132.7093313,USDC,-993070.0700000002
2019-07-09T00:00:00+00:00,1388742646.8898847,USDT,100000000.0
2019-07-10T00:00:00+00:00,107204113.67338441,USDC,2220894.9799999995
2019-07-10T00:00:00+00:00,35113529.07620909,Other,2776267.4400000004
2019-07-10T00:00:00+00:00,704631446.1628183,USDT,0.0
2019-07-10T00:00:00+00:00,0.0,DAI,0.0
2019-07-10T00:00:00+00:00,0.0,BUSD,0.0
2019-07-10T00:00:00+00:00,0.0,FRAX,0.0
2019-07-11T00:00:00+00:00,114324686.45898569,USDC,-70333.6900000004
2019-07-11T00:00:00+00:00,79999195.85848886,Other,5169077.25
2019-07-11T00:00:00+00:00,738105180.8354827,USDT,0.0
2019-07-11T00:00:00+00:00,0.0,DAI,0.0
2019-07-11T00:00:00+00:00,0.0,BUSD,0.0
2019-07-11T00:00:00+00:00,0.0,FRAX,0.0
2019-07-12T00:00:00+00:00,0.0,BUSD,0.0
2019-07-12T00:00:00+00:00,0.0,DAI,0.0
2019-07-12T00:00:00+00:00,0.0,FRAX,0.0
2019-07-12T00:00:00+00:00,63586711.45214647,Other,7701559.19
2019-07-12T00:00:00+00:00,89717537.23581809,USDC,3751680.9799999995
2019-07-12T00:00:00+00:00,404827863.59221536,USDT,0.0
2019-07-13T00:00:00+00:00,26806624.137365017,USDC,489882.9
2019-07-13T00:00:00+00:00,30518013.82213334,Other,5569366.9399999995
2019-07-13T00:00:00+00:00,284961730.2903117,USDT,0.0
2019-07-13T00:00:00+00:00,0.0,DAI,0.0
2019-07-13T00:00:00+00:00,0.0,FRAX,0.0
2019-07-13T00:00:00+00:00,0.0,BUSD,0.0
2019-07-14T00:00:00+00:00,0.0,BUSD,0.0
2019-07-14T00:00:00+00:00,0.0,DAI,0.0
2019-07-14T00:00:00+00:00,0.0,FRAX,0.0
2019-07-14T00:00:00+00:00,20553438.80393671,Other,-214444.09
2019-07-14T00:00:00+00:00,36364147.244802855,USDC,-44763.43
2019-07-14T00:00:00+00:00,331249593.90301806,USDT,-305.27
2019-07-15T00:00:00+00:00,87292933.53495452,Other,7132665.27
2019-07-15T00:00:00+00:00,0.0,BUSD,0.0
2019-07-15T00:00:00+00:00,0.0,DAI,0.0
2019-07-15T00:00:00+00:00,0.0,FRAX,0.0
2019-07-15T00:00:00+00:00,108395876.01272725,USDC,724592.1100000001
2019-07-15T00:00:00+00:00,574156834.7599487,USDT,-206.59429
2019-07-16T00:00:00+00:00,492431240.0796977,USDT,0.0
2019-07-16T00:00:00+00:00,235473024.2423242,USDC,20005249.490000002
2019-07-16T00:00:00+00:00,84267363.50065005,Other,-750339.49
2019-07-16T00:00:00+00:00,0.0,BUSD,0.0
2019-07-16T00:00:00+00:00,0.0,DAI,0.0
2019-07-16T00:00:00+00:00,0.0,FRAX,0.0
2019-07-17T00:00:00+00:00,653895750.3244956,USDT,50000000.0
2019-07-17T00:00:00+00:00,230126883.00480583,USDC,20879597.27
2019-07-17T00:00:00+00:00,117658559.28623179,Other,9252729.99
2019-07-17T00:00:00+00:00,0.0,DAI,0.0
2019-07-17T00:00:00+00:00,0.0,BUSD,0.0
2019-07-17T00:00:00+00:00,0.0,FRAX,0.0
2019-07-18T00:00:00+00:00,512197141.73944354,USDT,0.0
2019-07-18T00:00:00+00:00,69444368.36960492,USDC,-621253.44
2019-07-18T00:00:00+00:00,103284028.90203033,Other,11343507.58
2019-07-18T00:00:00+00:00,0.0,BUSD,0.0
2019-07-18T00:00:00+00:00,0.0,DAI,0.0
2019-07-18T00:00:00+00:00,0.0,FRAX,0.0
2019-07-19T00:00:00+00:00,0.0,BUSD,0.0
2019-07-19T00:00:00+00:00,0.0,DAI,0.0
2019-07-19T00:00:00+00:00,0.0,FRAX,0.0
2019-07-19T00:00:00+00:00,133688665.61334907,Other,-23010544.73
2019-07-19T00:00:00+00:00,163540082.72422275,USDC,-18077061.65000001
2019-07-19T00:00:00+00:00,410042438.23288685,USDT,0.0
2019-07-20T00:00:00+00:00,0.0,BUSD,0.0
2019-07-20T00:00:00+00:00,0.0,DAI,0.0
2019-07-20T00:00:00+00:00,0.0,FRAX,0.0
2019-07-20T00:00:00+00:00,37197195.986501016,Other,5500000.0
2019-07-20T00:00:00+00:00,58966881.24187506,USDC,-114420.91
2019-07-20T00:00:00+00:00,265992699.95607197,USDT,0.0
2019-07-21T00:00:00+00:00,21302280.91042006,USDC,-446224.1
2019-07-21T00:00:00+00:00,42379735.89605366,Other,8635988.38
2019-07-21T00:00:00+00:00,234410071.3827586,USDT,0.0
2019-07-21T00:00:00+00:00,0.0,DAI,0.0
2019-07-21T00:00:00+00:00,0.0,BUSD,0.0
2019-07-21T00:00:00+00:00,0.0,FRAX,0.0
2019-07-22T00:00:00+00:00,396121080.9061474,USDT,0.0
2019-07-22T00:00:00+00:00,57825869.92976497,USDC,768737.1100000001
2019-07-22T00:00:00+00:00,72137948.14372085,Other,3574379.3600000003
2019-07-22T00:00:00+00:00,0.0,BUSD,0.0
2019-07-22T00:00:00+00:00,0.0,DAI,0.0
2019-07-22T00:00:00+00:00,0.0,FRAX,0.0
2019-07-23T00:00:00+00:00,0.0,BUSD,0.0
2019-07-23T00:00:00+00:00,0.0,DAI,0.0
2019-07-23T00:00:00+00:00,0.0,FRAX,0.0
2019-07-23T00:00:00+00:00,66502641.84635075,Other,2968658.16
2019-07-23T00:00:00+00:00,50093455.86486796,USDC,-1347777.98
2019-07-23T00:00:00+00:00,313055845.65499836,USDT,-1.4
2019-07-24T00:00:00+00:00,299535994.214346,USDT,0.0
2019-07-24T00:00:00+00:00,68967690.24269694,USDC,17518489.41
2019-07-24T00:00:00+00:00,27756933.301180877,Other,3891497.5700000003
2019-07-24T00:00:00+00:00,0.0,DAI,0.0
2019-07-24T00:00:00+00:00,0.0,BUSD,0.0
2019-07-24T00:00:00+00:00,0.0,FRAX,0.0
2019-07-25T00:00:00+00:00,0.0,BUSD,0.0
2019-07-25T00:00:00+00:00,0.0,DAI,0.0
2019-07-25T00:00:00+00:00,0.0,FRAX,0.0
2019-07-25T00:00:00+00:00,32783800.865980767,Other,6909842.100000001
2019-07-25T00:00:00+00:00,70512641.95498888,USDC,-420049.8800000001
2019-07-25T00:00:00+00:00,357253630.49718106,USDT,0.0
2019-07-26T00:00:00+00:00,400766924.46694493,USDT,0.0
2019-07-26T00:00:00+00:00,66732338.07776488,USDC,2394200.42
2019-07-26T00:00:00+00:00,53397871.52577046,Other,6163332.1899999995
2019-07-26T00:00:00+00:00,0.0,DAI,0.0
2019-07-26T00:00:00+00:00,0.0,BUSD,0.0
2019-07-26T00:00:00+00:00,0.0,FRAX,0.0
2019-07-27T00:00:00+00:00,0.0,BUSD,0.0
2019-07-27T00:00:00+00:00,0.0,DAI,0.0
2019-07-27T00:00:00+00:00,0.0,FRAX,0.0
2019-07-27T00:00:00+00:00,40154274.18240572,Other,5701560.699999999
2019-07-27T00:00:00+00:00,32185942.52549695,USDC,-48556.67
2019-07-27T00:00:00+00:00,508430659.27895594,USDT,0.0
2019-07-28T00:00:00+00:00,263821211.82517105,USDT,0.0
2019-07-28T00:00:00+00:00,15111688.768325025,USDC,-22875.18
2019-07-28T00:00:00+00:00,40050854.66533071,Other,5414848.760000001
2019-07-28T00:00:00+00:00,0.0,FRAX,0.0
2019-07-28T00:00:00+00:00,0.0,BUSD,0.0
2019-07-28T00:00:00+00:00,0.0,DAI,0.0
2019-07-29T00:00:00+00:00,0.0,BUSD,0.0
2019-07-29T00:00:00+00:00,0.0,DAI,0.0
2019-07-29T00:00:00+00:00,0.0,FRAX,0.0
2019-07-29T00:00:00+00:00,157404390.82935986,Other,16678552.14
2019-07-29T00:00:00+00:00,127724540.13792917,USDC,13364559.310000002
2019-07-29T00:00:00+00:00,395687128.5594041,USDT,-4672.49
2019-07-30T00:00:00+00:00,53953712.19182033,Other,3773821.59
2019-07-30T00:00:00+00:00,109571395.52681899,USDC,106356.56000000003
2019-07-30T00:00:00+00:00,391842133.7319949,USDT,0.0
2019-07-30T00:00:00+00:00,0.0,FRAX,0.0
2019-07-30T00:00:00+00:00,0.0,BUSD,0.0
2019-07-30T00:00:00+00:00,0.0,DAI,0.0
2019-07-31T00:00:00+00:00,0.0,BUSD,0.0
2019-07-31T00:00:00+00:00,0.0,DAI,0.0
2019-07-31T00:00:00+00:00,0.0,FRAX,0.0
2019-07-31T00:00:00+00:00,33868048.8607368,Other,6809682.49
2019-07-31T00:00:00+00:00,47601045.60333588,USDC,-1151396.5900000003
2019-07-31T00:00:00+00:00,453803594.45423996,USDT,0.0
2019-08-01T00:00:00+00:00,355857355.3220607,USDT,0.0
2019-08-01T00:00:00+00:00,81666276.31809653,USDC,-6592183.08
2019-08-01T00:00:00+00:00,34584072.36300964,Other,5000000.0
2019-08-01T00:00:00+00:00,0.0,DAI,0.0
2019-08-01T00:00:00+00:00,0.0,BUSD,0.0
2019-08-01T00:00:00+00:00,0.0,FRAX,0.0
2019-08-02T00:00:00+00:00,0.0,BUSD,0.0
2019-08-02T00:00:00+00:00,0.0,DAI,0.0
2019-08-02T00:00:00+00:00,0.0,FRAX,0.0
2019-08-02T00:00:00+00:00,53054184.71698433,Other,-8549029.73
2019-08-02T00:00:00+00:00,165302164.4543678,USDC,-6601533.55
2019-08-02T00:00:00+00:00,574845462.6560102,USDT,0.0
2019-08-03T00:00:00+00:00,37846582.505597025,USDC,822826.0800000001
2019-08-03T00:00:00+00:00,324642827.26835394,USDT,0.0
